Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
6/15/2025 1:00,2025-06-14T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,2318,146,32.4,104,75,42,94,0,1000,87,28.9,0,1.66
6/15/2025 2:00,2025-06-14T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,2218,146,25.9,66,40,37,96,0,1000,89,28.8,0,1.33
6/15/2025 3:00,2025-06-14T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,918.2,70.7,34.1,101.3,89.67,61.3,95,0,1000,91,28.6,0,1
6/15/2025 4:00,2025-06-14T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,205,218.3,33,35,100,97,71,97,0,1000,90,29,0,1
6/15/2025 5:00,2025-06-14T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,213,30.7,44,95.3,92,76.3,99,0,1001,90,29.3,0.7,1
6/15/2025 6:00,2025-06-14T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,207.8,28.3,53,90.7,87,81.7,95,0,1001,90,29.7,0.9,1
6/15/2025 7:00,2025-06-15T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,202.5,26,62,86,82,87,97,0,1001,83,30.9,1.4,1.33
6/15/2025 8:00,2025-06-15T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,191.4,21,116.3,78,75.33,105,95,0,1002,77,32,2.3,1.66
6/15/2025 9:00,2025-06-15T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,180.3,16,170.7,70,68.67,123,78,0,1002,71,33.2,4.3,2
6/15/2025 10:00,2025-06-15T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,169.2,11,225,62,62,141,43,0,1001,66,34.3,8,2
6/15/2025 11:00,2025-06-15T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,164,10.3,223,57.3,57.33,127.7,50,0,1000,61,35.5,7.9,2
6/15/2025 12:00,2025-06-15T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,147,158.7,9.7,221,52.7,52.67,114.3,25,0,1000,56,36.6,7.8,2
6/15/2025 13:00,2025-06-15T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,153.5,9,219,48,48,101,37,0,999,55,36.9,5.7,2
6/15/2025 14:00,2025-06-15T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,2419,170,164,30,12,37,50,0,999,54,37.1,3.1,2
6/15/2025 15:00,2025-06-15T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,11,32,62,0,998,53,37.4,1.5,2
6/15/2025 16:00,2025-06-15T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,11,32,66,0,1000,57,35.5,0.9,2.33
6/15/2025 17:00,2025-06-15T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,2419,177,76,30,22.5,32,70,2,1001,62,33.5,0.7,2.66
6/15/2025 18:00,2025-06-15T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2419,177,76,30,11,32,75,11.25,1003,68,31.6,0,3
6/15/2025 19:00,2025-06-15T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,187.9,26,96,42.5,34,121,83,10.5,1003,75,29.7,0,2.33
6/15/2025 20:00,2025-06-15T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,10,79,68,38.8,31,117.3,91,6,1004,84,27.7,0,1.66
6/15/2025 21:00,2025-06-15T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,1360.5,154,27,54,21,37,100,5.5,1005,94,25.8,0,1
6/15/2025 22:00,2025-06-15T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,706,185,11.9,51,18,110,100,3.25,1004,94,25.7,0,0.66
6/15/2025 23:00,2025-06-15T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,534.7,132.3,21.3,23.8,19,101.3,100,3.25,1004,94,25.6,0,0.33
6/16/2025 0:00,2025-06-15T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,363.3,79.7,30.6,35.3,20.67,92.7,100,1.5,1003,93,25.5,0,1.2
6/16/2025 1:00,2025-06-15T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,192,27,40,27.5,22,84,100,1.25,1004,93,25.7,0,1.6
6/16/2025 2:00,2025-06-15T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,184.4,26.7,38.3,31.3,25,78,100,0.75,1004,94,25.9,0,1.2
6/16/2025 3:00,2025-06-15T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,176.8,26.3,36.7,55.2,53.33,72,100,0.25,1004,94,26.1,0,1.2
6/16/2025 4:00,2025-06-15T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,169.2,26,35,69,69,66,100,0,1004,92,26.3,0,0.8
6/16/2025 5:00,2025-06-15T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,156,160.9,23.3,43.3,60.3,60,64,100,0.75,1004,90,26.6,0.7,0.8
6/16/2025 6:00,2025-06-15T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,152.5,20.7,51.7,51.7,51,62,100,1,1004,88,26.8,0.8,1.2
6/16/2025 7:00,2025-06-16T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,144.1,18,60,43,42,60,100,1.5,1005,86,27.5,1.3,0.66
6/16/2025 8:00,2025-06-16T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,801.8,99.3,51.2,42.5,34,91,100,2.25,1005,84,28.3,2,1.33
6/16/2025 9:00,2025-06-16T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,1459.4,180.7,42.3,40,32,122,100,2.75,1005,81,29,2.9,2
6/16/2025 10:00,2025-06-16T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,2117,262,33.5,12,12,153,95,2.25,1004,81,29,3.6,2
6/16/2025 11:00,2025-06-16T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,1915,293,37.8,15,15,153,91,2.5,1004,81,29,3.7,2
6/16/2025 12:00,2025-06-16T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,57,1982.3,272,32.1,15.3,15.33,153,87,1.75,1003,80,29,3.5,2
6/16/2025 13:00,2025-06-16T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1915,277,31.4,17,17,153,87,1,1003,79,29.4,2.8,2
6/16/2025 14:00,2025-06-16T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,1915,277,24.9,21,19.5,153,87,0.5,1002,78,29.9,2,2
6/16/2025 15:00,2025-06-16T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,721.6,101,129.1,32.5,26,113,87,0,1002,76,30.3,1.3,2
6/16/2025 16:00,2025-06-16T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,124.9,13,178,36.3,29,93,79,0,1002,80,28.9,0.8,1.66
6/16/2025 17:00,2025-06-16T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,139.1,15,159.3,43.8,35,93,70,0.25,1003,83,27.6,0.7,1.33
6/16/2025 18:00,2025-06-16T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,153.3,17,140.7,44.6,35.67,93,62,1.25,1004,87,26.2,0,1
6/16/2025 19:00,2025-06-16T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,167.5,19,122,48.8,39,93,75,2.5,1004,90,26.3,0,1
6/16/2025 20:00,2025-06-16T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,176.2,20,110.3,40,32,96,87,2.5,1004,92,26.4,0,1
6/16/2025 21:00,2025-06-16T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,185,21,98.7,36.3,29,99,100,2.25,1005,94,26.5,0,1
6/16/2025 22:00,2025-06-16T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,193.8,22,87,33.8,27,102,100,1.5,1005,94,26.5,0,0.66
6/16/2025 23:00,2025-06-16T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,187.7,22.3,80.3,49.8,45,92,100,0.5,1005,94,26.5,0,0.33
6/17/2025 0:00,2025-06-16T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,181.7,22.7,73.7,65.9,63,82,100,0.5,1005,94,26.5,0,1.6
6/17/2025 1:00,2025-06-16T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,175.7,23,67,82,81,72,100,0.5,1004,94,26.6,0,1.6
6/17/2025 2:00,2025-06-16T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,159.5,22.7,61,36.3,29,61.3,100,0.5,1004,94,26.8,0,1.6
6/17/2025 3:00,2025-06-16T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,143.4,22.3,55,40,32,50.7,100,0,1004,94,26.9,0,1.6
6/17/2025 4:00,2025-06-16T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,127.2,22,49,48.8,39,40,100,0,1004,94,27,0,1.6
6/17/2025 5:00,2025-06-16T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,118.1,21,52,62.5,50,43.7,100,0,1004,94,27.2,0.7,1.6
6/17/2025 6:00,2025-06-16T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,108.9,20,55,63.8,51,47.3,100,1,1004,94,27.3,0.9,1.2
6/17/2025 7:00,2025-06-17T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,99.8,19,58,41,40,51,100,1,1004,92,27.8,1.4,1.6
6/17/2025 8:00,2025-06-17T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,101.7,16.7,80.7,62.5,50,57.3,100,1.25,1004,91,28.3,2.1,2
6/17/2025 9:00,2025-06-17T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,103.7,14.3,103.3,63.8,51,63.7,100,2,1005,90,28.8,3.1,1.6
6/17/2025 10:00,2025-06-17T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,105.6,12,126,76.3,61,70,91,4,1004,86,29.5,3.5,1.6
6/17/2025 11:00,2025-06-17T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,110.3,11,140.7,88.8,71,75,83,1.5,1004,83,30.3,3.7,2
6/17/2025 12:00,2025-06-17T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,115,10,155.3,68.8,55,80,75,0.25,1003,80,31,3.7,2.8
6/17/2025 13:00,2025-06-17T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,119.6,9,170,65,52,85,62,0,1002,75,32,2.8,0.66
6/17/2025 14:00,2025-06-17T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,123.3,10,172,58,49.33,88,50,0,1002,70,33,2,1.33
6/17/2025 15:00,2025-06-17T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,127,11,174,51,46.67,91,37,0,1001,66,34,1.3,2
6/17/2025 16:00,2025-06-17T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,130.7,12,176,44,44,94,37,0,1001,68,33.4,0.8,2.33
6/17/2025 17:00,2025-06-17T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,144.7,16.3,148,53.7,53.33,92,37,0,1001,71,32.8,0.6,2.66
6/17/2025 18:00,2025-06-17T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,158.7,20.7,120,63.3,62.67,90,37,1,1002,73,32.2,0,3
6/17/2025 19:00,2025-06-17T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,172.7,25,92,73,72,88,54,1.75,1002,76,30.9,0,2.66
6/17/2025 20:00,2025-06-17T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,518.5,86,68.2,17.5,14,86.7,70,2,1003,79,29.7,0,2.33
6/17/2025 21:00,2025-06-17T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,1411,200,42.2,138,87,89,87,1.75,1004,82,28.4,0,2
6/17/2025 22:00,2025-06-17T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,1210,208,20.5,92,58,84,87,0.75,1004,82,28.3,0,2
6/17/2025 23:00,2025-06-17T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,806,77,10.8,72,35,78,87,0,1004,82,28.3,0,2
6/18/2025 0:00,2025-06-17T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,302,85,19.5,56,24,72,87,0,1003,82,28.2,0,2
6/18/2025 1:00,2025-06-17T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,159.3,27,48,95,92,66,83,0.25,1003,84,27.9,0,2
6/18/2025 2:00,2025-06-17T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,147.5,25,50,85.7,83.33,62.3,79,0,1003,86,27.6,0,2
6/18/2025 3:00,2025-06-17T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,135.6,23,52,76.3,74.67,58.7,75,0,1003,88,27.3,0,2
6/18/2025 4:00,2025-06-17T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,123.7,21,54,67,66,55,79,0,1003,87,27.7,0,2
6/18/2025 5:00,2025-06-17T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,131.9,22,51.3,66.7,65.33,63.7,83,0,1003,86,28,0.6,2
6/18/2025 6:00,2025-06-17T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,140.1,23,48.7,66.3,64.67,72.3,87,0,1004,85,28.4,0.8,2
6/18/2025 7:00,2025-06-18T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,148.2,24,46,66,64,81,87,0,1004,80,29.5,1.3,2.33
6/18/2025 8:00,2025-06-18T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,146.3,20,81.7,60.7,59,86.7,87,0,1004,75,30.5,2,2.66
6/18/2025 9:00,2025-06-18T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,144.3,16,117.3,55.3,54,92.3,87,0,1004,71,31.6,2.9,3
6/18/2025 10:00,2025-06-18T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,142.4,12,153,50,49,98,87,0,1003,68,32.2,3.5,3
6/18/2025 11:00,2025-06-18T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,120,129.8,9.7,163.3,43.3,42.67,91.3,87,0,1003,66,32.9,3.7,3
6/18/2025 12:00,2025-06-18T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,117.1,7.3,173.7,36.7,36.33,84.7,87,0,1002,64,33.5,3.5,3
6/18/2025 13:00,2025-06-18T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,104.5,5,184,30,30,78,87,0,1002,61,33.9,2.8,3
6/18/2025 14:00,2025-06-18T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,104.9,7,166.3,31,31,74,87,0,1001,58,34.4,2,3
6/18/2025 15:00,2025-06-18T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,105.2,9,148.7,32,32,70,87,0.25,1000,56,34.8,1.3,3
6/18/2025 16:00,2025-06-18T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,105.6,11,131,33,33,66,83,1,1001,60,34.1,0.8,3
6/18/2025 17:00,2025-06-18T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,110.9,13,123.7,42,15,66.7,79,0,1001,63,33.4,0.6,3
6/18/2025 18:00,2025-06-18T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,116.1,15,116.3,41.7,41.67,67.3,75,0,1001,67,32.7,0,3
6/18/2025 19:00,2025-06-18T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,121.4,17,109,46,46,68,79,0.25,1002,74,31.9,0,3
6/18/2025 20:00,2025-06-18T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,706,177,43.2,70,45,84,83,0.5,1003,80,31,0,3
6/18/2025 21:00,2025-06-18T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,605,131,35.7,70,45,79,87,0.5,1004,88,30.2,0,3
6/18/2025 22:00,2025-06-18T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,100.4,14,79,71.3,57,38,83,0.25,1003,88,30.1,0,3
6/18/2025 23:00,2025-06-18T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,202,62,13,86,47,35.3,79,0,1003,89,29.9,0,3
6/19/2025 0:00,2025-06-18T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,94.5,12,91.7,43.8,37.67,32.7,75,0,1002,90,29.8,0,3
6/19/2025 1:00,2025-06-18T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,91.6,11,98,30,28,30,83,0,1002,90,29.6,0,3
6/19/2025 2:00,2025-06-18T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,92.6,11.3,90.3,31,29.33,32.7,91,0,1001,90,29.4,0,3
6/19/2025 3:00,2025-06-18T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,93.6,11.7,82.7,32,30.67,35.3,100,0,1001,90,29.2,0,3
6/19/2025 4:00,2025-06-18T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,94.5,12,75,33,32,38,100,0.5,1001,90,29.2,0,2.33
6/19/2025 5:00,2025-06-18T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,97.3,12.7,71,33.3,32.33,40.7,100,0.75,1002,90,29.2,0.6,1.66
6/19/2025 6:00,2025-06-18T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,100,13.3,67,33.7,32.67,43.3,100,0.5,1003,91,29.2,0.8,1
6/19/2025 7:00,2025-06-19T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,102.7,14,63,34,33,46,95,0.25,1003,86,30.1,1.3,1.66
6/19/2025 8:00,2025-06-19T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,105.8,13,83.3,34.8,31.67,56,91,0,1003,81,31,2,2.33
6/19/2025 9:00,2025-06-19T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,108.9,12,103.7,35,28,66,87,0,1003,77,31.9,2.9,3
6/19/2025 10:00,2025-06-19T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,112.1,11,124,36.3,29,76,87,0,1003,72,32.6,3.5,2.66
6/19/2025 11:00,2025-06-19T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,106.4,9.3,140,33.8,27,74.7,87,0.25,1002,66,33.3,3.7,2.33
6/19/2025 12:00,2025-06-19T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,100.8,7.7,156,25,20,73.3,87,0.5,1002,62,34,3.5,2
6/19/2025 13:00,2025-06-19T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,95.1,6,172,29,29,72,83,0.75,1001,61,34,2.8,1.66
6/19/2025 14:00,2025-06-19T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,96.3,6.7,129.4,28,22.33,72.7,79,2,1001,61,34,2,1.33
6/19/2025 15:00,2025-06-19T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,58,97.5,7.3,86.9,27,15.67,73.3,75,6.5,1000,60,34,1.3,1
6/19/2025 16:00,2025-06-19T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,37,98.6,8,44.3,26,9,74,75,2,1001,64,33.3,0.8,1
6/19/2025 17:00,2025-06-19T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,706,11,8.6,62,39,67.3,75,0.25,1001,69,32.7,0.6,1
6/19/2025 18:00,2025-06-19T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,227,1210,316,38.9,134,113,47,75,0,1001,74,32,0,1
6/19/2025 19:00,2025-06-19T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,119.1,17,97,44,44,54,75,0,1002,76,31.3,0,1.33
6/19/2025 20:00,2025-06-19T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,1008,231,40,172,165,47,75,0,1003,77,30.7,0,1.66
6/19/2025 21:00,2025-06-19T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,246,705.5,150.5,22.2,162,127.5,42,75,0.25,1003,79,30,0,2
6/19/2025 22:00,2025-06-19T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,655.5,135,22.2,145,108.5,47,75,1,1003,82,29.8,0,2
6/19/2025 23:00,2025-06-19T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,504,119,21.1,120,84.5,42,75,0.5,1003,85,29.6,0,2
6/20/2025 0:00,2025-06-19T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,181,202,62,19.5,130,79,34.3,75,0,1002,88,29.4,0,2
6/20/2025 1:00,2025-06-19T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,95.1,11,98,32,30,28,79,0,1002,89,29.3,0,2
6/20/2025 2:00,2025-06-19T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,101,31,19.5,84,37,21.3,83,0.25,1002,89,29.3,0,2
6/20/2025 3:00,2025-06-19T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,262,92,11,36.1,140,139.33,14.7,87,0.5,1002,90,29.2,0,2
6/20/2025 4:00,2025-06-19T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,194,90.5,11,5.1,194,194,8,91,0.25,1002,90,29.3,0,2
6/20/2025 5:00,2025-06-19T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,210,90.8,11,5.3,210,210,8,95,0.75,1002,91,29.3,0.6,2
6/20/2025 6:00,2025-06-19T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,249,91.2,11,5.2,130,130,27.3,100,0.25,1003,91,29.4,0.8,2
6/20/2025 7:00,2025-06-20T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,91.6,11,4.2,180,180,37,100,0.75,1003,86,29.9,1.3,2.33
6/20/2025 8:00,2025-06-20T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,94.5,11,4.5,168.7,168.67,45.3,100,0.25,1003,81,30.5,2,2.66
6/20/2025 9:00,2025-06-20T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,97.5,11,4.9,38.8,31,53.7,100,0.5,1003,77,31,2.9,3
6/20/2025 10:00,2025-06-20T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,100.4,11,5.2,146,146,62,95,0.25,1003,72,31.8,3.5,2.66
6/20/2025 11:00,2025-06-20T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,70.3,10.3,4.4,146,146,64.7,91,0.25,1002,67,32.6,3.8,2.33
6/20/2025 12:00,2025-06-20T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,40.1,9.7,90.4,36.3,29,67.3,87,0,1002,63,33.4,3.5,2
6/20/2025 13:00,2025-06-20T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,10,9,133,46.3,37,70,91,0,1001,63,33.4,2.8,2
6/20/2025 14:00,2025-06-20T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,39.7,31.7,92.6,52.2,36.67,69.3,95,2,1001,63,33.4,2,2
6/20/2025 15:00,2025-06-20T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,10,54.3,52.3,35,28,68.7,100,1,1000,63,33.4,1.3,2
6/20/2025 16:00,2025-06-20T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,99.2,77,11.9,64,36,68,100,1,1001,66,32.7,0.8,2
6/20/2025 17:00,2025-06-20T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,185,1109,347,32.4,132,82,53,100,0.25,1001,70,31.9,0.6,2
6/20/2025 18:00,2025-06-20T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,256,1008,223.5,19.5,158,135,60.5,100,0.25,1002,73,31.2,0,2
6/20/2025 19:00,2025-06-20T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,229,120.8,123,7.6,140,115,68,75,0,1002,76,30.7,0,2.33
6/20/2025 20:00,2025-06-20T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,298.9,125.7,12.4,123.3,93.33,63,50,0,1003,80,30.3,0,2.66
6/20/2025 21:00,2025-06-20T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,907,177,30.3,98,59,58,25,0,1003,83,29.8,0,3
6/20/2025 22:00,2025-06-20T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,655,131,22.2,90,50,53,33,0,1003,85,29.6,0,2.66
6/20/2025 23:00,2025-06-20T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,10,91.7,45.1,68.8,55,45.7,41,0,1003,87,29.4,0,2.33
6/21/2025 0:00,2025-06-20T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,202,62,19.5,88,46,47,50,0.25,1003,89,29.2,0,2
6/21/2025 1:00,2025-06-20T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,10,13,91,52.5,42,31,66,1.25,1002,89,29.2,0,2.33
6/21/2025 2:00,2025-06-20T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,37.6,12.7,90.3,45.4,36.33,29,83,1.75,1002,89,29.2,0,2.66
6/21/2025 3:00,2025-06-20T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,10,12.3,89.7,43.8,35,27,100,1.75,1002,90,29.2,0,3
6/21/2025 4:00,2025-06-20T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,92.8,12,89,31.3,25,25,100,2.75,1002,91,28.6,0,2.33
6/21/2025 5:00,2025-06-20T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,95.7,12,89,30,24,27.7,100,3.5,1003,93,28.1,0.6,1.66
6/21/2025 6:00,2025-06-20T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,98.6,12,89,22.5,18,30.3,100,3.75,1004,94,27.5,0.8,1
